0
0
0
0
27
27
26
0
0
0
26
0
0
0
0
0
0
0
26
26
0
26
0
0
0
0
0
0
0
0
0
0
63
24
63
63
24
39
63
63
24
31
24
0
24
0
0
0
0
0
23
0
0
23
0
23
23
23
0
22
23
22
22
22
22
22
22
22
22
22
22
19
21
21
21
21
21
21
21
21
21
20
20
20
20
21
20
20
20
20
20
19
19
19
19
19
19
19
19
19
19
18
18
18
19
18
18
0
18
18
18
18
18
17
17
17
17
17
17
16
16
16
16
16
16
16
16
15
15
15
15
15
15
15
15
15
15
13
13
13
13
13
13
13
12
12
12
12
12
12
11
11
11
2
11
11
