0,5.657156e-06
1,6.679510e-03
2,1.376479e-02
3,2.129964e-02
4,2.932689e-02
5,3.789480e-02
6,4.705788e-02
7,5.687787e-02
8,6.742497e-02
9,7.877917e-02
10,9.103195e-02
11,1.042882e-01
12,1.186687e-01
13,1.343125e-01
14,1.513808e-01
15,1.700601e-01
16,1.905674e-01
17,2.131543e-01
18,2.381139e-01
19,2.657856e-01
20,2.965610e-01
21,3.308844e-01
22,3.692403e-01
23,4.120898e-01
24,4.596398e-01
25,5.111322e-01
26,5.635697e-01
27,6.123251e-01
28,6.549348e-01
29,6.917905e-01
30,7.241258e-01
31,7.530160e-01
32,7.792355e-01
33,7.913986e-01
34,8.041243e-01
35,8.174798e-01
36,8.315415e-01
37,8.463963e-01
38,8.621427e-01
39,8.788937e-01
40,8.967775e-01
41,9.159405e-01
42,9.365487e-01
43,9.587900e-01
44,9.828749e-01
45,1.009037e+00
46,1.037529e+00
47,1.068613e+00
48,1.102541e+00
49,1.139512e+00
50,1.179607e+00
51,1.222714e+00
52,1.268486e+00
53,1.316382e+00
54,1.365787e+00
55,1.416107e+00
56,1.466807e+00
57,1.517418e+00
58,1.567532e+00
59,1.616794e+00
60,1.664906e+00
61,1.711615e+00
