0,1.390531e-07
1,7.612978e-03
2,1.565509e-02
3,2.416221e-02
4,3.317391e-02
5,4.273415e-02
6,5.289180e-02
7,6.370132e-02
8,7.522351e-02
9,8.752634e-02
10,1.006860e-01
11,1.147878e-01
12,1.299277e-01
13,1.462137e-01
14,1.637670e-01
15,1.827243e-01
16,2.032395e-01
17,2.254855e-01
18,2.496568e-01
19,2.759714e-01
20,3.046733e-01
21,3.360342e-01
22,3.703560e-01
23,4.079718e-01
24,4.492448e-01
25,4.945541e-01
26,5.442286e-01
27,5.982906e-01
28,6.557009e-01
29,7.132273e-01
30,7.662861e-01
31,8.124869e-01
32,8.523419e-01
33,8.709075e-01
34,8.898289e-01
35,9.092127e-01
36,9.291735e-01
37,9.498316e-01
38,9.713094e-01
39,9.937272e-01
40,1.017196e+00
41,1.041812e+00
42,1.067642e+00
43,1.094723e+00
44,1.123057e+00
45,1.152617e+00
46,1.183361e+00
47,1.215240e+00
48,1.248203e+00
49,1.282196e+00
50,1.317154e+00
51,1.352993e+00
52,1.389611e+00
53,1.426887e+00
54,1.464675e+00
55,1.502816e+00
56,1.541136e+00
57,1.579456e+00
58,1.617596e+00
59,1.655382e+00
60,1.692653e+00
61,1.729260e+00
