0,1.288193e-08
1,3.935848e-03
2,8.114407e-03
3,1.255849e-02
4,1.729377e-02
5,2.234931e-02
6,2.775807e-02
7,3.355757e-02
8,3.979073e-02
9,4.650680e-02
10,5.376257e-02
11,6.162378e-02
12,7.016692e-02
13,7.948138e-02
14,8.967221e-02
15,1.008634e-01
16,1.132023e-01
17,1.268646e-01
18,1.420613e-01
19,1.590470e-01
20,1.781302e-01
21,1.996874e-01
22,2.241790e-01
23,2.521708e-01
24,2.843611e-01
25,3.216173e-01
26,3.650345e-01
27,4.160532e-01
28,4.766904e-01
29,5.493210e-01
30,6.327373e-01
31,7.134245e-01
32,7.761600e-01
33,7.929976e-01
34,8.096411e-01
35,8.262147e-01
36,8.428539e-01
37,8.596996e-01
38,8.768955e-01
39,8.945866e-01
40,9.129194e-01
41,9.320413e-01
42,9.521031e-01
43,9.732619e-01
44,9.956865e-01
45,1.019562e+00
46,1.045094e+00
47,1.072501e+00
48,1.102006e+00
49,1.133821e+00
50,1.168132e+00
51,1.205089e+00
52,1.244790e+00
53,1.287259e+00
54,1.332425e+00
55,1.380103e+00
56,1.429986e+00
57,1.481661e+00
58,1.534628e+00
59,1.588341e+00
60,1.642245e+00
61,1.695809e+00
