0,2.469793e-08
1,5.729670e-03
2,1.179220e-02
3,1.821659e-02
4,2.503518e-02
5,3.228410e-02
6,4.000387e-02
7,4.824004e-02
8,5.704393e-02
9,6.647354e-02
10,7.659459e-02
11,8.748177e-02
12,9.922016e-02
13,1.119070e-01
14,1.256536e-01
15,1.405879e-01
16,1.568571e-01
17,1.746309e-01
18,1.941054e-01
19,2.155073e-01
20,2.390991e-01
21,2.651845e-01
22,2.941151e-01
23,3.262979e-01
24,3.622050e-01
25,4.023877e-01
26,4.475006e-01
27,4.983431e-01
28,5.559142e-01
29,6.212697e-01
30,6.937954e-01
31,7.660547e-01
32,8.275745e-01
33,8.494617e-01
34,8.710937e-01
35,8.925998e-01
36,9.141293e-01
37,9.358326e-01
38,9.578499e-01
39,9.803070e-01
40,1.003316e+00
41,1.026978e+00
42,1.051388e+00
43,1.076641e+00
44,1.102827e+00
45,1.130043e+00
46,1.158378e+00
47,1.187919e+00
48,1.218743e+00
49,1.250907e+00
50,1.284449e+00
51,1.319374e+00
52,1.355655e+00
53,1.393225e+00
54,1.431975e+00
55,1.471753e+00
56,1.512368e+00
57,1.553599e+00
58,1.595200e+00
59,1.636914e+00
60,1.678485e+00
61,1.719668e+00
