0,3.938480e-07
1,6.948876e-03
2,1.430773e-02
3,2.211319e-02
4,3.040568e-02
5,3.923047e-02
6,4.863834e-02
7,5.868639e-02
8,6.943904e-02
9,8.096910e-02
10,9.335907e-02
11,1.067027e-01
12,1.211068e-01
13,1.366932e-01
14,1.536011e-01
15,1.719903e-01
16,1.920437e-01
17,2.139712e-01
18,2.380138e-01
19,2.644474e-01
20,2.935869e-01
21,3.257903e-01
22,3.614591e-01
23,4.010324e-01
24,4.449529e-01
25,4.935421e-01
26,5.465870e-01
27,6.023403e-01
28,6.566925e-01
29,7.054006e-01
30,7.473303e-01
31,7.835539e-01
32,8.154409e-01
33,8.296965e-01
34,8.444448e-01
35,8.597619e-01
36,8.757324e-01
37,8.924509e-01
38,9.100227e-01
39,9.285650e-01
40,9.482083e-01
41,9.690967e-01
42,9.913881e-01
43,1.015252e+00
44,1.040866e+00
45,1.068403e+00
46,1.098014e+00
47,1.129804e+00
48,1.163800e+00
49,1.199938e+00
50,1.238067e+00
51,1.277980e+00
52,1.319439e+00
53,1.362190e+00
54,1.405967e+00
55,1.450488e+00
56,1.495460e+00
57,1.540588e+00
58,1.585581e+00
59,1.630169e+00
60,1.674104e+00
61,1.717170e+00
