0,1.145160e-06
1,5.914222e-03
2,1.219435e-02
3,1.887592e-02
4,2.599768e-02
5,3.360331e-02
6,4.174230e-02
7,5.047086e-02
8,5.985306e-02
9,6.996216e-02
10,8.088226e-02
11,9.271022e-02
12,1.055580e-01
13,1.195554e-01
14,1.348537e-01
15,1.516294e-01
16,1.700894e-01
17,1.904765e-01
18,2.130768e-01
19,2.382276e-01
20,2.663267e-01
21,2.978433e-01
22,3.333294e-01
23,3.734258e-01
24,4.188307e-01
25,4.700377e-01
26,5.260401e-01
27,5.818526e-01
28,6.313281e-01
29,6.730847e-01
30,7.086784e-01
31,7.397832e-01
32,7.675827e-01
33,7.794036e-01
34,7.917403e-01
35,8.046591e-01
36,8.182358e-01
37,8.325571e-01
38,8.477223e-01
39,8.638459e-01
40,8.810602e-01
41,8.995178e-01
42,9.193953e-01
43,9.408954e-01
44,9.642501e-01
45,9.897204e-01
46,1.017594e+00
47,1.048175e+00
48,1.081758e+00
49,1.118577e+00
50,1.158726e+00
51,1.202084e+00
52,1.248293e+00
53,1.296840e+00
54,1.347166e+00
55,1.398720e+00
56,1.450977e+00
57,1.503441e+00
58,1.555653e+00
59,1.607196e+00
60,1.657705e+00
61,1.706858e+00
