0,1.106614e-08
1,3.858312e-03
2,7.961536e-03
3,1.233343e-02
4,1.700085e-02
5,2.199432e-02
6,2.734860e-02
7,3.310350e-02
8,3.930474e-02
9,4.600515e-02
10,5.326595e-02
11,6.115854e-02
12,6.976656e-02
13,7.918856e-02
14,8.954130e-02
15,1.009640e-01
16,1.136235e-01
17,1.277214e-01
18,1.435027e-01
19,1.612670e-01
20,1.813837e-01
21,2.043118e-01
22,2.306263e-01
23,2.610574e-01
24,2.965528e-01
25,3.383971e-01
26,3.884485e-01
27,4.492051e-01
28,5.210581e-01
29,5.947732e-01
30,6.555009e-01
31,7.017418e-01
32,7.387048e-01
33,7.500157e-01
34,7.616252e-01
35,7.736001e-01
36,7.860151e-01
37,7.989548e-01
38,8.125160e-01
39,8.268102e-01
40,8.419679e-01
41,8.581429e-01
42,8.755180e-01
43,8.943118e-01
44,9.147856e-01
45,9.372492e-01
46,9.620603e-01
47,9.896092e-01
48,1.020281e+00
49,1.054396e+00
50,1.092160e+00
51,1.133649e+00
52,1.178830e+00
53,1.227567e+00
54,1.279602e+00
55,1.334527e+00
56,1.391793e+00
57,1.450741e+00
58,1.510649e+00
59,1.570791e+00
60,1.630465e+00
61,1.688995e+00
